Chemical,Chemical ID,Gene,Gene ID,Phenotype,Phenotype ID,Disease,Disease ID,Evidence Strength Score
Isoproterenol,D007545,IL6,3569,positive regulation of nitric oxide biosynthetic process,GO:0045429,Myocardial Infarction,D009203,37170
Resveratrol,D000077185,BCL2,596,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,35910
Resveratrol,D000077185,TNF,7124,inflammatory response,GO:0006954,Myocardial Infarction,D009203,35460
Resveratrol,D000077185,TNF,7124,positive regulation of NF-kappaB transcription factor activity,GO:0051092,Myocardial Infarction,D009203,35460
Acetylcysteine,D000111,CASP3,836,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,34788
Resveratrol,D000077185,BAX,581,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,34776
Isoproterenol,D007545,SOD1,6647,regulation of blood pressure,GO:0008217,Myocardial Infarction,D009203,34515
Cisplatin,D002945,BCL2,596,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,33600
Oxygen,D010100,TNF,7124,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,33264
Oxygen,D010100,BAX,581,apoptotic process,GO:0006915,Myocardial Infarction,D009203,32256
Resveratrol,D000077185,TNF,7124,positive regulation of NIK/NF-kappaB signaling,GO:1901224,Myocardial Infarction,D009203,31914
Resveratrol,D000077185,TNF,7124,positive regulation of nitric oxide biosynthetic process,GO:0045429,Myocardial Infarction,D009203,31914
Cisplatin,D002945,BAX,581,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,31610
Acetylcysteine,D000111,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,31122
Paclitaxel,D017239,CASP3,836,apoptotic process,GO:0006915,Myocardial Infarction,D009203,30870
Aspirin,D001241,BAX,581,apoptotic process,GO:0006915,Myocardial Infarction,D009203,30668
Acetylcysteine,D000111,TNF,7124,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,29952
Oxygen,D010100,CASP3,836,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,29568
Isoproterenol,D007545,TNF,7124,calcium-mediated signaling,GO:0019722,Myocardial Infarction,D009203,29028
Isoproterenol,D007545,TNF,7124,negative regulation of systemic arterial blood pressure,GO:0003085,Myocardial Infarction,D009203,29028
Resveratrol,D000077185,TNF,7124,negative regulation of interleukin-6 production,GO:0032715,Myocardial Infarction,D009203,28368
Resveratrol,D000077185,TNF,7124,positive regulation of interleukin-1 beta production,GO:0032731,Myocardial Infarction,D009203,28368
Isoproterenol,D007545,CAT,847,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,28320
Phenylephrine,D010656,NPPA,4878,regulation of blood pressure,GO:0008217,Myocardial Infarction,D009203,28208
Doxorubicin,D004317,IL6,3569,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,28196
Paclitaxel,D017239,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,27720
Doxorubicin,D004317,TNF,7124,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,27300
Particulate Matter,D052638,IL6,3569,positive regulation of cytokine production involved in inflammatory response,GO:1900017,Myocardial Infarction,D009203,27300
Plant Extracts,D010936,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,27280
Cocaine,D003042,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,26790
Doxorubicin,D004317,BAX,581,cellular response to DNA damage stimulus,GO:0006974,Myocardial Infarction,D009203,26670
Resveratrol,D000077185,BCL2,596,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,26505
Oxygen,D010100,IL6,3569,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,26488
Paclitaxel,D017239,BAX,581,apoptotic process,GO:0006915,Myocardial Infarction,D009203,26460
Particulate Matter,D052638,TNF,7124,positive regulation of cytokine production involved in inflammatory response,GO:1900017,Myocardial Infarction,D009203,25480
Blood Glucose,D001786,IL6,3569,glucose homeostasis,GO:0042593,Myocardial Infarction,D009203,24920
Resveratrol,D000077185,CAT,847,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,24831
Resveratrol,D000077185,TNF,7124,positive regulation of ERK1 and ERK2 cascade,GO:0070374,Myocardial Infarction,D009203,24822
Resveratrol,D000077185,TNF,7124,positive regulation of protein kinase B signaling,GO:0051897,Myocardial Infarction,D009203,24822
Resveratrol,D000077185,TNF,7124,vasodilation,GO:0042311,Myocardial Infarction,D009203,24822
Isoproterenol,D007545,IL6,3569,cell redox homeostasis,GO:0045454,Myocardial Infarction,D009203,24780
Cisplatin,D002945,BCL2,596,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,24675
Doxorubicin,D004317,CASP3,836,cellular response to DNA damage stimulus,GO:0006974,Myocardial Infarction,D009203,24675
Particulate Matter,D052638,IL6,3569,gene expression,GO:0010467,Myocardial Infarction,D009203,24570
Cisplatin,D002945,TNF,7124,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,24360
Resveratrol,D000077185,IL6,3569,glucose homeostasis,GO:0042593,Myocardial Infarction,D009203,24354
Resveratrol,D000077185,IL6,3569,positive regulation of tumor necrosis factor production,GO:0032760,Myocardial Infarction,D009203,24354
Doxorubicin,D004317,BCL2,596,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,24304
Resveratrol,D000077185,BCL2,596,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,23940
Acetylcysteine,D000111,BCL2,596,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,23814
Aspirin,D001241,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,23698
Aspirin,D001241,CASP3,836,apoptotic process,GO:0006915,Myocardial Infarction,D009203,23698
Oxygen,D010100,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,23520
Isoproterenol,D007545,CAT,847,cholesterol metabolic process,GO:0008203,Myocardial Infarction,D009203,22656
Resveratrol,D000077185,BCL2,596,negative regulation of mitotic cell cycle,GO:0045930,Myocardial Infarction,D009203,22230
Acetylcysteine,D000111,BAX,581,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,22152
Resveratrol,D000077185,IL6,3569,inflammatory response,GO:0006954,Myocardial Infarction,D009203,22140
Plant Extracts,D010936,BAX,581,apoptotic process,GO:0006915,Myocardial Infarction,D009203,22000
Acetylcysteine,D000111,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,21868
Particulate Matter,D052638,IL6,3569,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,21840
Doxorubicin,D004317,BCL2,596,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,21700
Doxorubicin,D004317,BCL2,596,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,21700
Quercetin,D011794,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,21648
Oxygen,D010100,BAX,581,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,21504
Resveratrol,D000077185,TNF,7124,positive regulation of interleukin-6 production,GO:0032755,Myocardial Infarction,D009203,21276
Resveratrol,D000077185,TNF,7124,positive regulation of inflammatory response,GO:0050729,Myocardial Infarction,D009203,21276
Isoproterenol,D007545,BAX,581,mitochondrion organization,GO:0007005,Myocardial Infarction,D009203,21240
Aspirin,D001241,TNF,7124,vasodilation,GO:0042311,Myocardial Infarction,D009203,21080
Quercetin,D011794,BCL2,596,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,20910
Cocaine,D003042,NPPA,4878,regulation of blood pressure,GO:0008217,Myocardial Infarction,D009203,20868
Acetylcysteine,D000111,CAT,847,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,20790
Particulate Matter,D052638,TNF,7124,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,20384
Resveratrol,D000077185,IL6,3569,positive regulation of nitric oxide biosynthetic process,GO:0045429,Myocardial Infarction,D009203,19926
Quercetin,D011794,TNF,7124,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,19716
Resveratrol,D000077185,BCL2,596,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,19665
Cisplatin,D002945,BAX,581,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,19620
Plant Extracts,D010936,TNF,7124,positive regulation of nitric oxide biosynthetic process,GO:0045429,Myocardial Infarction,D009203,19580
Oxygen,D010100,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,19488
Isoproterenol,D007545,SOD1,6647,glutathione metabolic process,GO:0006749,Myocardial Infarction,D009203,19470
Cocaine,D003042,TNF,7124,vasodilation,GO:0042311,Myocardial Infarction,D009203,18612
Plant Extracts,D010936,CAT,847,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,18513
Isoproterenol,D007545,NPPA,4878,negative regulation of systemic arterial blood pressure,GO:0003085,Myocardial Infarction,D009203,18408
Isoproterenol,D007545,NPPA,4878,positive regulation of cardiac muscle contraction,GO:0060452,Myocardial Infarction,D009203,18408
Isoproterenol,D007545,NPPA,4878,negative regulation of blood pressure,GO:0045776,Myocardial Infarction,D009203,18408
Doxorubicin,D004317,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,17934
Particulate Matter,D052638,TNF,7124,microglial cell activation,GO:0001774,Myocardial Infarction,D009203,17836
Doxorubicin,D004317,BAX,581,mitochondrion organization,GO:0007005,Myocardial Infarction,D009203,17780
Doxorubicin,D004317,BAX,581,positive regulation of apoptotic DNA fragmentation,GO:1902512,Myocardial Infarction,D009203,17780
Resveratrol,D000077185,TNF,7124,negative regulation of apoptotic process,GO:0043066,Myocardial Infarction,D009203,17730
Resveratrol,D000077185,TNF,7124,positive regulation of JNK cascade,GO:0046330,Myocardial Infarction,D009203,17730
Resveratrol,D000077185,TNF,7124,response to xenobiotic stimulus,GO:0009410,Myocardial Infarction,D009203,17730
Resveratrol,D000077185,IL6,3569,positive regulation of interleukin-1 beta production,GO:0032731,Myocardial Infarction,D009203,17712
Isoproterenol,D007545,SOD1,6647,superoxide dismutase activity,GO:0004784,Myocardial Infarction,D009203,17700
Plant Extracts,D010936,TNF,7124,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,17622
Acetylcysteine,D000111,BAX,581,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,17324
Etoposide,D005047,CASP3,836,apoptotic process,GO:0006915,Myocardial Infarction,D009203,17280
Aspirin,D001241,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,17204
Fluorouracil,D005472,BAX,581,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,17136
bisphenol A,C006780,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,17024
Isoproterenol,D007545,CAT,847,triglyceride metabolic process,GO:0006641,Myocardial Infarction,D009203,16992
Cisplatin,D002945,IL6,3569,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,16920
Oxygen,D010100,TNF,7124,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,16632
Resveratrol,D000077185,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,16416
Particulate Matter,D052638,IL6,3569,glucose homeostasis,GO:0042593,Myocardial Infarction,D009203,16380
Plant Extracts,D010936,CASP3,836,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15950
Isoproterenol,D007545,BAX,581,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15930
Isoproterenol,D007545,BCL2,596,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,15930
Isoproterenol,D007545,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15930
Quercetin,D011794,TNF,7124,negative regulation of mitotic cell cycle,GO:0045930,Myocardial Infarction,D009203,15900
Acetylcysteine,D000111,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15808
Oxygen,D010100,BCL2,596,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15680
Plant Extracts,D010936,TNF,7124,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,15664
Doxorubicin,D004317,BCL2,596,cell growth,GO:0016049,Myocardial Infarction,D009203,15624
Resveratrol,D000077185,IL6,3569,positive regulation of protein kinase B signaling,GO:0051897,Myocardial Infarction,D009203,15498
Resveratrol,D000077185,IL6,3569,positive regulation of ERK1 and ERK2 cascade,GO:0070374,Myocardial Infarction,D009203,15498
Resveratrol,D000077185,BCL2,596,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,15390
Acetylcysteine,D000111,IL6,3569,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15288
Particulate Matter,D052638,TNF,7124,glucose metabolic process,GO:0006006,Myocardial Infarction,D009203,15288
Cisplatin,D002945,BAX,581,cellular response to DNA damage stimulus,GO:0006974,Myocardial Infarction,D009203,15260
Cocaine,D003042,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,15228
Cisplatin,D002945,BCL2,596,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,15225
Glucose,D005947,TNF,7124,glucose metabolic process,GO:0006006,Myocardial Infarction,D009203,14952
Cisplatin,D002945,CASP3,836,cellular response to DNA damage stimulus,GO:0006974,Myocardial Infarction,D009203,14840
Oxygen,D010100,BAX,581,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,14784
Quercetin,D011794,TNF,7124,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,14628
Resveratrol,D000077185,CASP3,836,cellular response to DNA damage stimulus,GO:0006974,Myocardial Infarction,D009203,14580
Isoproterenol,D007545,TNF,7124,positive regulation of NIK/NF-kappaB signaling,GO:1901224,Myocardial Infarction,D009203,14514
Isoproterenol,D007545,TNF,7124,positive regulation of NF-kappaB transcription factor activity,GO:0051092,Myocardial Infarction,D009203,14514
Isoproterenol,D007545,TNF,7124,positive regulation of JNK cascade,GO:0046330,Myocardial Infarction,D009203,14514
