Chemical,Chemical ID,Gene,Gene ID,Phenotype,Phenotype ID,Disease,Disease ID,Evidence Strength Score
Resveratrol,D000077185,IL1B,3553,positive regulation of ERK1 and ERK2 cascade,GO:0070374,Myocardial Infarction,D009203,23436
Resveratrol,D000077185,IL1B,3553,positive regulation of protein kinase B signaling,GO:0051897,Myocardial Infarction,D009203,23436
Cisplatin,D002945,BCL2L1,598,apoptotic process,GO:0006915,Myocardial Infarction,D009203,22680
Isoproterenol,D007545,CAT,847,cholesterol metabolic process,GO:0008203,Myocardial Infarction,D009203,22656
Isoproterenol,D007545,BCL2L1,598,apoptotic process,GO:0006915,Myocardial Infarction,D009203,22302
Resveratrol,D000077185,BCL2,596,negative regulation of mitotic cell cycle,GO:0045930,Myocardial Infarction,D009203,22230
Acetylcysteine,D000111,BAX,581,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,22152
Resveratrol,D000077185,IL6,3569,inflammatory response,GO:0006954,Myocardial Infarction,D009203,22140
Plant Extracts,D010936,BAX,581,apoptotic process,GO:0006915,Myocardial Infarction,D009203,22000
Acetylcysteine,D000111,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,21868
Particulate Matter,D052638,IL6,3569,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,21840
Doxorubicin,D004317,BCL2,596,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,21700
Doxorubicin,D004317,BCL2,596,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,21700
Enalapril,D004656,AGT,183,regulation of blood pressure,GO:0008217,Myocardial Infarction,D009203,21696
Quercetin,D011794,BCL2,596,apoptotic process,GO:0006915,Myocardial Infarction,D009203,21648
Oxygen,D010100,BAX,581,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,21504
Resveratrol,D000077185,TNF,7124,positive regulation of inflammatory response,GO:0050729,Myocardial Infarction,D009203,21276
Resveratrol,D000077185,TNF,7124,positive regulation of interleukin-6 production,GO:0032755,Myocardial Infarction,D009203,21276
Isoproterenol,D007545,IL1B,3553,positive regulation of cytosolic calcium ion concentration,GO:0007204,Myocardial Infarction,D009203,21240
Isoproterenol,D007545,BAX,581,mitochondrion organization,GO:0007005,Myocardial Infarction,D009203,21240
Aspirin,D001241,TNF,7124,vasodilation,GO:0042311,Myocardial Infarction,D009203,21080
Quercetin,D011794,BCL2,596,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,20910
Cocaine,D003042,NPPA,4878,regulation of blood pressure,GO:0008217,Myocardial Infarction,D009203,20868
Acetylcysteine,D000111,CAT,847,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,20790
Resveratrol,D000077185,MMP9,4318,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,20736
Isoproterenol,D007545,SOD2,6648,regulation of blood pressure,GO:0008217,Myocardial Infarction,D009203,20709
Particulate Matter,D052638,NOS2,4843,inflammatory response,GO:0006954,Myocardial Infarction,D009203,20580
Resveratrol,D000077185,BCL2L1,598,apoptotic process,GO:0006915,Myocardial Infarction,D009203,20520
Particulate Matter,D052638,TNF,7124,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,20384
Resveratrol,D000077185,IL1B,3553,positive regulation of inflammatory response,GO:0050729,Myocardial Infarction,D009203,20088
Resveratrol,D000077185,IL1B,3553,positive regulation of interleukin-6 production,GO:0032755,Myocardial Infarction,D009203,20088
Losartan,D019808,AGT,183,vasoconstriction,GO:0042310,Myocardial Infarction,D009203,19950
Resveratrol,D000077185,IL6,3569,positive regulation of nitric oxide biosynthetic process,GO:0045429,Myocardial Infarction,D009203,19926
Isoproterenol,D007545,NOS2,4843,inflammatory response,GO:0006954,Myocardial Infarction,D009203,19824
Isoproterenol,D007545,NOS3,4846,mitochondrion organization,GO:0007005,Myocardial Infarction,D009203,19824
Quercetin,D011794,TNF,7124,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,19716
Resveratrol,D000077185,BCL2,596,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,19665
Doxorubicin,D004317,TRP53,22059,apoptotic process,GO:0006915,Myocardial Infarction,D009203,19642
Cisplatin,D002945,BAX,581,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,19620
Plant Extracts,D010936,TNF,7124,positive regulation of nitric oxide biosynthetic process,GO:0045429,Myocardial Infarction,D009203,19580
Aspirin,D001241,MMP9,4318,apoptotic process,GO:0006915,Myocardial Infarction,D009203,19516
Oxygen,D010100,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,19488
Isoproterenol,D007545,SOD1,6647,glutathione metabolic process,GO:0006749,Myocardial Infarction,D009203,19470
Acetylcysteine,D000111,MMP9,4318,apoptotic process,GO:0006915,Myocardial Infarction,D009203,18772
Cisplatin,D002945,IL1B,3553,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,18705
Cocaine,D003042,TNF,7124,vasodilation,GO:0042311,Myocardial Infarction,D009203,18612
Plant Extracts,D010936,CAT,847,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,18513
Isoproterenol,D007545,AGT,183,positive regulation of inflammatory response,GO:0050729,Myocardial Infarction,D009203,18408
Isoproterenol,D007545,NPPA,4878,negative regulation of blood pressure,GO:0045776,Myocardial Infarction,D009203,18408
Isoproterenol,D007545,NPPA,4878,negative regulation of systemic arterial blood pressure,GO:0003085,Myocardial Infarction,D009203,18408
Isoproterenol,D007545,NPPA,4878,positive regulation of cardiac muscle contraction,GO:0060452,Myocardial Infarction,D009203,18408
Resveratrol,D000077185,TGFB1,7040,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,18360
Nitric Oxide,D009569,NOS3,4846,nitric oxide metabolic process,GO:0046209,Myocardial Infarction,D009203,18054
Doxorubicin,D004317,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,17934
Particulate Matter,D052638,TNF,7124,microglial cell activation,GO:0001774,Myocardial Infarction,D009203,17836
Cisplatin,D002945,MMP9,4318,apoptotic process,GO:0006915,Myocardial Infarction,D009203,17820
Resveratrol,D000077185,SOD2,6648,superoxide dismutase activity,GO:0004784,Myocardial Infarction,D009203,17820
Doxorubicin,D004317,BAX,581,mitochondrion organization,GO:0007005,Myocardial Infarction,D009203,17780
Doxorubicin,D004317,BAX,581,positive regulation of apoptotic DNA fragmentation,GO:1902512,Myocardial Infarction,D009203,17780
Resveratrol,D000077185,TNF,7124,response to xenobiotic stimulus,GO:0009410,Myocardial Infarction,D009203,17730
Resveratrol,D000077185,TNF,7124,positive regulation of JNK cascade,GO:0046330,Myocardial Infarction,D009203,17730
Resveratrol,D000077185,TNF,7124,negative regulation of apoptotic process,GO:0043066,Myocardial Infarction,D009203,17730
Resveratrol,D000077185,IL6,3569,positive regulation of interleukin-1 beta production,GO:0032731,Myocardial Infarction,D009203,17712
Isoproterenol,D007545,SOD1,6647,superoxide dismutase activity,GO:0004784,Myocardial Infarction,D009203,17700
Particulate Matter,D052638,IL1B,3553,positive regulation of p38MAPK cascade,GO:1900745,Myocardial Infarction,D009203,17640
Plant Extracts,D010936,TNF,7124,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,17622
Acetylcysteine,D000111,BAX,581,regulation of mitochondrial membrane potential,GO:0051881,Myocardial Infarction,D009203,17324
Quercetin,D011794,IL1B,3553,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,17298
Etoposide,D005047,CASP3,836,apoptotic process,GO:0006915,Myocardial Infarction,D009203,17280
Aspirin,D001241,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,17204
Fluorouracil,D005472,BAX,581,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,17136
Doxorubicin,D004317,NOS2,4843,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,17066
bisphenol A,C006780,BAX,581,cell population proliferation,GO:0008283,Myocardial Infarction,D009203,17024
Isoproterenol,D007545,CAT,847,triglyceride metabolic process,GO:0006641,Myocardial Infarction,D009203,16992
Cisplatin,D002945,IL6,3569,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,16920
Isoproterenol,D007545,TNNI3,7137,cardiac muscle contraction,GO:0060048,Myocardial Infarction,D009203,16815
Doxorubicin,D004317,IL1B,3553,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,16800
Resveratrol,D000077185,IL1B,3553,positive regulation of JNK cascade,GO:0046330,Myocardial Infarction,D009203,16740
Resveratrol,D000077185,IL1B,3553,positive regulation of prostaglandin biosynthetic process,GO:0031394,Myocardial Infarction,D009203,16740
Resveratrol,D000077185,IL1B,3553,response to xenobiotic stimulus,GO:0009410,Myocardial Infarction,D009203,16740
Oxygen,D010100,TNF,7124,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,16632
Resveratrol,D000077185,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,16416
Particulate Matter,D052638,IL6,3569,glucose homeostasis,GO:0042593,Myocardial Infarction,D009203,16380
Resveratrol,D000077185,BCL2L1,598,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,16200
Oxygen,D010100,MMP9,4318,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,16128
Cocaine,D003042,IL1B,3553,apoptotic process,GO:0006915,Myocardial Infarction,D009203,16074
Plant Extracts,D010936,CASP3,836,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15950
Isoproterenol,D007545,CKB,1152,creatine kinase activity,GO:0004111,Myocardial Infarction,D009203,15930
Isoproterenol,D007545,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15930
Isoproterenol,D007545,BAX,581,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15930
Isoproterenol,D007545,BCL2,596,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,15930
Quercetin,D011794,TNF,7124,negative regulation of mitotic cell cycle,GO:0045930,Myocardial Infarction,D009203,15900
Resveratrol,D000077185,PLAU,5328,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,15876
Quercetin,D011794,MMP9,4318,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15840
Acetylcysteine,D000111,SOD1,6647,apoptotic process,GO:0006915,Myocardial Infarction,D009203,15808
Oxygen,D010100,IL1B,3553,positive regulation of cell population proliferation,GO:0008284,Myocardial Infarction,D009203,15708
Oxygen,D010100,BCL2,596,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15680
Plant Extracts,D010936,TNF,7124,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,15664
Doxorubicin,D004317,BCL2,596,cell growth,GO:0016049,Myocardial Infarction,D009203,15624
Doxorubicin,D004317,MMP9,4318,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15582
Resveratrol,D000077185,IL6,3569,positive regulation of protein kinase B signaling,GO:0051897,Myocardial Infarction,D009203,15498
Resveratrol,D000077185,IL6,3569,positive regulation of ERK1 and ERK2 cascade,GO:0070374,Myocardial Infarction,D009203,15498
Resveratrol,D000077185,BCL2,596,response to oxidative stress,GO:0006979,Myocardial Infarction,D009203,15390
Resveratrol,D000077185,SOD2,6648,reactive oxygen species metabolic process,GO:0072593,Myocardial Infarction,D009203,15345
Acetylcysteine,D000111,IL1B,3553,negative regulation of cell population proliferation,GO:0008285,Myocardial Infarction,D009203,15330
Resveratrol,D000077185,NOS2,4843,inflammatory response,GO:0006954,Myocardial Infarction,D009203,15300
Acetylcysteine,D000111,IL6,3569,positive regulation of apoptotic process,GO:0043065,Myocardial Infarction,D009203,15288
Particulate Matter,D052638,TNF,7124,glucose metabolic process,GO:0006006,Myocardial Infarction,D009203,15288
